WALIS AAR ID,Is this datapoint public?,Reference(s),IGSN,Sample ID,Analysis ID,Reported ID,Date of analysis,Laboratory name,Sample Type,Taxonomy,Sample position,Whole-Rock?,Grain Size (μm),Carbonate (%),Fraction (μm),Notes and comments on sample quality,Collection Context,Depth of burial (m),Accepted?,Reason for rejection,Reported Latitude,Reported Longitude,Latitude (decimal degrees),Longitude (decimal degrees),Are Lat/Long estimated?,Original elevation datum used,Elevation measurement method,Reported elevation (m),Reported elevation uncertainty (m),Elevation above MSL (m),Elevation uncertainty used (m),Elevation comments,Age is Older/Equal/Younger than,Marine Isotopic Stage,Comments/details on MIS designation,Reported age (ka),Reported age uncertainty (±2σ) (ka),Current Annual Mean Temperature (°C),Preparation procedure,Method of chromatography,Stationary phase of the column,Number of replicates (samples),Number of sample replicates (injections),Ratio type,Pyrolysis experiment available,Level of uncertainty,Aspartic,Aspartic uncertainty,Glutamic,Glutamic uncertainty,Serine,Serine uncertainty,Alanine,Alanine uncertainty,Valine,Valine uncertainty,*A/I,*A/I uncertainty,Leucine,Leucine uncertainty,Notes/Comments,Independent age constraints available?,Calibration data available?,Are free AAR ratios available?,Level of uncertainty free AAR,Aspartic (free AAR),Aspartic uncertainty (free AAR),Glutamic (free AAR),Glutamic uncertainty (free AAR),Serine (free AAR),Serine uncertainty (free AAR),Alanine (free AAR),Alanine uncertainty (free AAR),Valine (free AAR),Valine uncertainty (free AAR),*A/I (free AAR),*A/I uncertainty (free AAR),Leucine (free AAR),Leucine uncertainty (free AAR),Notes/Comments free AAR,Calibration method,Amino Acid age equation,Calibration laboratory,Calibration laboratory ID,Calibration reference,Calibration D/L value,Calibration D/L value uncertainty (±1σ),Calibration age (ka),Calibration age (ka) uncertainty (±1σ),Independent age choice,Independent age method,Independent age laboratory,Independent age laboratory ID,Independent age result,Independent age reference,U-Series age constraint,ESR age constraint,Luminescence age constraint,Stratigraphic age constraint,Record created by,Record updated by,Last Update
159,1,"Antonioli et al., 1988
 Cerrone et al., 2021",,AN88-003,AN88-003-001,ATP4 3,,,Mollusc,Cerastoderma,,No,,,,,,unknown,Yes,,,,41.302000,13.338000,Yes,Mean Sea Level / General definition,Not reported,-22,N/A,N/A,N/A,,Equal to,MIS 5e,"The record is associated with Aminozone E, which in the Mediterranean has been correlated to MIS 5e.",,,,,IEH HPLC,,,,,,1-sigma,,,,,,,,,,,0.420,,,,,No,No,No,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alessio Rovere,Alessio Rovere,2020-05-06 08:50:22
464,1,Andrews et al. 1979 ,,AN79-001,AN890-001-001,AAL769,,,Patella vulgata ,,,No,,,,,,unknown,Yes,,,,51.562100,-4.085623,Yes,Not reported, ,N/A,N/A,N/A,N/A,,Equal to,MIS 5,AAR based age estimation is based on independent ages from u-series dating,,,,,unknown,,4,,,,1-sigma,,,,,,,,,,,0.099,0.009,,,,Yes,No,No,N/A,,,,,,,,,,,,,,,,,,,,,,,,,U-Series,,,,,,"SU84-001-001
 SU84-001-002",,,,Rob Barnett,,2021-05-28 11:32:53
187,1,"Antonioli et al., 1994c
 Cerrone et al., 2021",,AN94-001,AN94-001-001,N/A,,,"marine shells















",Arca,,No,,,,,,N/A,Yes,,,,38.106626,13.502653,Yes,Mean Sea Level / General definition,Metered tape or rod,6,N/A,N/A,N/A,,Equal to,MIS 5e,,,,,,N/A,,5,,,,1-sigma,,,,,,,,,,,0.430,,,,,No,No,No,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ciro Cerrone,Ciro Cerrone,2020-08-02 10:00:51
440,1,"Alexanderson et al., 2013
 Andersson et al., 1999",,AN99-001,AN99-001-001,AAL-7928A,,"INSTAAR, University of Colorado at Boulder",marine mollusc,Hiatella arctica,,No,,,,,The majority of shells were paired. They generally collected shells that were at least 1 m below the surface to prevent complications due to surface heating.,8,Yes,,,,79.030000,11.880000,No,Mean Sea Level / General definition,Barometric altimeter,0.5,2,N/A,N/A,"The elevation was taken from a cross section from the paper. The uncertainty is 2 m, based on the reported accuracy of the barometric altimeter.",Equal to,MIS 5e,AAR ratio is significantly larger than stratigraphically higher units (although these were on different shell species). MIS 5e assignment is supported by OSL dates from the same unit.,,,,Procedures as outlined in Miller et al (1983),HPLC,,2,,,,1-sigma,,,,,,,,,,,0.046,,,,,No,No,Yes,N/A,,,,,,,,,,,0.189,,,,,,,,,,,,,,,,,,,,,,,,Evan Gowan,,2021-03-30 15:11:55
441,1,"Alexanderson et al., 2013
 Andersson et al., 1999",,AN99-001,AN99-001-002,AAL-7928B,,"INSTAAR, University of Colorado at Boulder",marine mollusc,Hiatella arctica,,No,,,,,The majority of shells were paired. They generally collected shells that were at least 1 m below the surface to prevent complications due to surface heating.,8,Yes,,,,79.030000,11.880000,No,Mean Sea Level / General definition,Barometric altimeter,0.5,2,N/A,N/A,"The elevation was taken from a cross section from the paper. The uncertainty is 2 m, based on the reported accuracy of the barometric altimeter.",Equal to,MIS 5e,AAR ratio is significantly larger than stratigraphically higher units (although these were on different shell species). MIS 5e assignment is supported by OSL dates from the same unit.,,,,Procedures as outlined in Miller et al (1983),HPLC,,2,,,,1-sigma,,,,,,,,,,,0.044,0.001,,,,No,No,Yes,N/A,,,,,,,,,,,0.181,,,,,,,,,,,,,,,,,,,,,,,,Evan Gowan,,2021-03-30 15:12:38
293,1,"Balescu et al., 1997
 Cerrone et al., 2021",,BA97-009,BA97-009-001,Ravagnese,,,marine shells,Glycymeris,,No,,,,,,N/A,Yes,,,,38.078356,15.639365,Yes,Mean Sea Level / General definition,Topographic map and digital elevation models,105,10.5,N/A,N/A,"Elevation from topographic map, the elevation error was set as 10% of the reported elevation",Equal to,MIS 5e,,,,,,N/A,,5,,,,1-sigma,,,,,,,,,,,0.430,0.020,,,,No,No,No,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ciro Cerrone,Ciro Cerrone,2021-01-17 17:10:24
294,1,"Balescu et al., 1997
 Cerrone et al., 2021",,BA97-009,BA97-009-002,Ravagnese,,,marine shells,Glycymeris,,No,,,,,,N/A,Yes,,,,38.078356,15.639365,Yes,Mean Sea Level / General definition,Topographic map and digital elevation models,105,10.5,N/A,N/A,"Elevation from topographic map, the elevation error was set as 10% of the reported elevation",Equal to,MIS 5e,,,,,,N/A,,1,,,,1-sigma,,,,,,,,,,,0.460,,,,,No,No,No,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ciro Cerrone,Ciro Cerrone,2021-01-17 17:09:58
295,1,"Balescu et al., 1997
 Cerrone et al., 2021",,BA97-010,BA97-010-001,Bovetto,,,marine shells,Glycymeris,,No,,,,,,N/A,Yes,,,,38.058666,15.661343,Yes,Mean Sea Level / General definition,Topographic map and digital elevation models,119,11.9,N/A,N/A,"Elevation from topographic map, the elevation error was set as 10% of the reported elevation",Equal to,MIS 5e,,,,,,N/A,,5,,,,1-sigma,,,,,,,,,,,0.390,0.030,,,,No,No,No,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ciro Cerrone,Ciro Cerrone,2021-01-17 17:38:45
296,1,"Balescu et al., 1997
 Cerrone et al., 2021",,BA97-010,BA97-010-002,Bovetto,,,marine shells,Glycymeris,,No,,,,,,N/A,Yes,,,,38.058666,15.661343,Yes,Mean Sea Level / General definition,Topographic map and digital elevation models,119,11.9,N/A,N/A,"Elevation from topographic map, the elevation error was set as 10% of the reported elevation",Equal to,MIS 5e,,,,,,N/A,,4,,,,1-sigma,,,,,,,,,,,046.000,0.030,,,,No,No,No,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ciro Cerrone,Ciro Cerrone,2021-01-17 17:13:27
297,1,"Balescu et al., 1997
 Cerrone et al., 2021",,BA97-011,BA97-011-001,Trombaca,,,marine shells,Glycymeris,,No,,,,,,N/A,Yes,,,,38.066454,15.659182,Yes,Mean Sea Level / General definition,Topographic map and digital elevation models,90,9,N/A,N/A,"Elevation from topographic map, the elevation error was set as 10% of the reported elevation",Equal to,MIS 5e,,,,,,N/A,,2,,,,1-sigma,,,,,,,,,,,0.370,0.040,,,,No,No,No,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ciro Cerrone,Ciro Cerrone,2021-01-17 17:40:42
298,1,"Balescu et al., 1997
 Cerrone et al., 2021",,BA97-012,BA97-012-001,Altibano,,,marine shells,Cerastoderma,,No,,,,,,N/A,Yes,,,,37.956035,15.683487,Yes,Mean Sea Level / General definition,Topographic map and digital elevation models,186,18.6,N/A,N/A,"Elevation from topographic map, the elevation error was set as 10% of the reported elevation",Equal to,MIS 7,"Aminozone F  of Hearty et al., 1986",,,,,N/A,,4,,,,1-sigma,,,,,,,,,,,0.510,0.070,,,,No,No,No,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ciro Cerrone,Ciro Cerrone,2021-01-18 22:34:12
299,1,"Balescu et al., 1997
 Cerrone et al., 2021",,BA97-013,BA97-013-001,Nocella,,,marine shells,Glycimeris,,No,,,,,,N/A,Yes,,,,38.018149,15.656278,Yes,Mean Sea Level / General definition,Topographic map and digital elevation models,186,18.6,N/A,N/A,"Elevation from topographic map, the elevation error was set as 10% of the reported elevation",Equal to,MIS 5e,,,,,,N/A,,2,,,,1-sigma,,,,,,,,,,,0.440,0.020,,,,No,No,No,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ciro Cerrone,Ciro Cerrone,2021-01-18 22:45:58
300,1,"Balescu et al., 1997
 Cerrone et al., 2021",,BA97-013,BA97-013-002,Nocella,,,marine shells,Glycimeris,,No,,,,,,N/A,Yes,,,,38.018149,15.656278,Yes,Mean Sea Level / General definition,Topographic map and digital elevation models,157,15.7,N/A,N/A,"Elevation from topographic map, the elevation error was set as 10% of the reported elevation",Equal to,MIS 7,"Aminozone F  of Hearty et al., 1986",,,,,N/A,,1,,,,1-sigma,,,,,,,,,,,0.550,,,,,No,No,No,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ciro Cerrone,Ciro Cerrone,2021-01-18 22:57:46
301,1,"Balescu et al., 1997
 Cerrone et al., 2021",,BA97-014,BA97-014-001,Paradisoni,,,marine shells,Glycimeris,,No,,,,,,N/A,Yes,,,,38.706274,16.046311,Yes,Mean Sea Level / General definition,Topographic map and digital elevation models,137,13.7,N/A,N/A,"Elevation from topographic map, the elevation error was set as 10% of the reported elevation",Equal to,MIS 5e,,,,,,N/A,,4,,,,1-sigma,,,,,,,,,,,0.410,0.040,,,,No,No,No,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ciro Cerrone,Ciro Cerrone,2021-01-18 22:56:57
302,1,"Balescu et al., 1997
 Cerrone et al., 2021",,BA97-015,BA97-015-001,Vibo Marina,,,marine shells,Glycimeris,,No,,,,,,N/A,Yes,,,,38.713512,16.119394,Yes,Mean Sea Level / General definition,Topographic map and digital elevation models,31,3.1,N/A,N/A,"Elevation from topographic map, the elevation error was set as 10% of the reported elevation",Equal to,MIS 5e,,,,,,N/A,,2,,,,1-sigma,,,,,,,,,,,0.370,0.030,,,,No,No,No,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ciro Cerrone,Ciro Cerrone,2021-01-18 22:59:17
498,1,"Belluomini et al., 1988 (Boll.Soc. Geol. It.)
 Cerrone et al., 2021",,BE-003,BE-003-001,Campolongo 32,,,marine shells,Glycymeris ,,No,,,,,,N/A,Yes,,,,38.928328,17.013976,Yes,Mean Sea Level / General definition,Topographic map and digital elevation models,50,5,N/A,N/A,"Elevation from topographic map, the elevation error was set as 10% of the reported elevation",Equal to,MIS 5c,,,,,,N/A,,5,,,,1-sigma,,,,,,,,,,,0.360,,,,,No,No,No,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ciro Cerrone,Ciro Cerrone,2021-06-23 06:35:29
499,1,"Belluomini et al., 1988 (Boll.Soc. Geol. It.)
 Cerrone et al., 2021",,BE-004,BE-004-001,Capo Rizzuto 1c,,,marine shells,Glycymeris ,,No,,,,,,N/A,Yes,,,,38.955203,17.162732,Yes,Mean Sea Level / General definition,Topographic map and digital elevation models,12,2.6,N/A,N/A,,Equal to,MIS 5c,,,,,,N/A,,5,,,,1-sigma,,,,,,,,,,,0.320,,,,,No,No,No,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ciro Cerrone,Ciro Cerrone,2021-06-23 06:35:07
500,1,"Belluomini et al., 1988 (Boll.Soc. Geol. It.)
 Cerrone et al., 2021",,BE-005,BE-005-001,Capo Rizzuto 9,,,marine shells,Glycymeris ,,No,,,,,,N/A,Yes,,,,38.955203,17.162732,Yes,Mean Sea Level / General definition,Topographic map and digital elevation models,15,3,N/A,N/A,,Equal to,MIS 5c,,,,,,N/A,,5,,,,1-sigma,,,,,,,,,,,0.340,,,,,No,No,No,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ciro Cerrone,Ciro Cerrone,2021-06-23 06:34:50
501,1,"Belluomini et al., 1988 (Boll.Soc. Geol. It.)
 Cerrone et al., 2021",,BE-006,BE-006-001,Le Castella 45,,,marine shells,Glycymeris ,,No,,,,,,N/A,Yes,,,,38.913592,17.030454,Yes,Mean Sea Level / General definition,Topographic map and digital elevation models,13,2.6,N/A,N/A,,Equal to,MIS 5c,,110.00,,,,N/A,,5,,,,1-sigma,,,,,,,,,,,0.310,,,,,No,No,No,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ciro Cerrone,Ciro Cerrone,2021-06-23 06:34:28
77,1,"Belluomini et al., 2002
 Cerrone et al., 2021",,BE02-001,BE02-001-001,PR,,,Marine shell,Glycymeris,,No,,,,,,n/a,Yes,,,,40.478337,17.179617,Yes,, ,2,N/A,N/A,N/A,,Equal to,MIS 5a,,,,,,unknown,,5,,,,1-sigma,,,,,,,,,,,0.340,0.010,,,,No,No,No,N/A,,,,,,,,,,,,,,,,,,,,,,,,,U-Series,,,,,,BE02-002-001M,,,,Ciro Cerrone,Alessio Rovere,2021-06-24 15:05:16
78,1,"Belluomini et al., 2002
 Cerrone et al., 2021",,BE02-001,BE02-001-002,PR,,,Marine shell,Glycimeris,,No,,,,,,1,Yes,,,,40.478337,17.179617,Yes,, ,2,N/A,N/A,N/A,,Equal to,MIS 3,,,,,,unknown,,,,,,1-sigma,,,,,,,,,,,0.220,0.010,,,,Yes,No,No,N/A,,,,,,,,,,,,,,,,,,,,,,,,,U-Series,,,,,,BE02-002-001M,,,,Ciro Cerrone,Alessio Rovere,2020-03-04 03:20:26
79,1,"Belluomini et al., 2002
 Cerrone et al., 2021",,BE02-003,BE02-003-001,ISP2,,,Marine shell,Glycimeris,,No,,,,,,1.5,Yes,,,,40.457552,17.161104,Yes,, ,1,N/A,N/A,N/A,,Equal to,MIS 5a,,,,,,unknown,,,,,,1-sigma,,,,,,,,,,,0.360,0.010,,,,Yes,No,No,N/A,,,,,,,,,,,,,,,,,,,,,,,,,U-Series,,,,,,BE02-002-001,,,,Ciro Cerrone,Alessio Rovere,2020-03-04 03:50:25
80,1,"Belluomini et al., 2002
 Cerrone et al., 2021",,BE02-004,BE02-004-001,ISP2,,,Marine shell,Glycimeris,,No,,,,,,1.5,Yes,,,,40.457552,17.161104,Yes,, ,1,N/A,N/A,N/A,,Equal to,MIS 3,,,,,,unknown,,,,,,1-sigma,,,,,,,,,,,0.270,0.020,,,,Yes,No,No,N/A,,,,,,,,,,,,,,,,,,,,,,,,,U-Series,,,,,,BE02-003-001M,,,,Ciro Cerrone,Alessio Rovere,2020-03-04 03:54:59
81,1,"Belluomini et al., 2002
 Cerrone et al., 2021",,BE02-005,BE02-005-001,ISP2,,,Marine shell,Arca,,No,,,,,,1.5,Yes,,,,40.457552,17.161104,Yes,, ,2,N/A,N/A,N/A,,Equal to,MIS 3,,,,,,unknown,,,,,,1-sigma,,,,,,,,,,,0.230,0.010,,,,Yes,No,No,N/A,,,,,,,,,,,,,,,,,,,,,,,,,U-Series,,,,,,BE02-002-001,,,,Ciro Cerrone,Alessio Rovere,2020-03-04 03:57:17
503,1,"Belluomini et al., 2002
 Cerrone et al., 2021",,BE02-006,BE02-006-001,SV16,,,Marine shell,Glycymeris,,No,,,,,,n/a,Yes,,,,40.399548,17.252443,Yes,, ,3.5,N/A,N/A,N/A,,Equal to,MIS 5e,,,,,,unknown,,,,,,1-sigma,,,,,,,,,,,0.550,0.010,,,,Yes,No,No,N/A,,,,,,,,,,,,,,,,,,,,,,,,,U-Series,,,,,,BE02-002-001,,,,Ciro Cerrone,Alessio Rovere,2021-06-24 09:47:53
504,1,"Belluomini et al., 2002
 Cerrone et al., 2021",,BE02-007,BE02-007-001,SV2,,,Marine shell,Glycymeris,,No,,,,,,n/a,Yes,,,,40.399548,17.252443,Yes,, ,1,0.2,N/A,N/A,,Equal to,MIS 5c,,,,,,unknown,,,,,,1-sigma,,,,,,,,,,,0.430,0.010,,,,Yes,No,No,N/A,,,,,,,,,,,,,,,,,,,,,,,,,U-Series,,,,,,BE02-002-001,,,,Ciro Cerrone,Alessio Rovere,2021-06-24 09:47:34
92,1,"Belluomini and Delitala, 1988
 Belluomini et al., 1986
 Cerrone et al., 2021",,BE86-001,BE86-001-001,TV1,,,Glycymeris,,,No,,,,,,unknown,Yes,,,,40.887800,9.692800,Yes,Mean Sea Level / General definition,Not reported,1.8,N/A,N/A,N/A,,Equal to,MIS 5e,no uncertainty reported,120.00,,,,unknown,,,,,,1-sigma,,,,,,,,,,,0.400,0.010,,,A/I uncertainty is unknown ,No,No,No,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matteo Vacchi,Matteo Vacchi,2020-03-15 11:51:37
94,1,"Belluomini and Delitala, 1988
 Belluomini et al., 1986
 Cerrone et al., 2021",,BE86-001,BE86-001-002,SPM1,,,Glycymeris,,,No,,,,,,unknown,Yes,,,,40.929500,8.805200,Yes,Mean Sea Level / General definition,Not reported,1.5,N/A,N/A,N/A,,Equal to,MIS 5e,no uncertainty reported,,,,,unknown,,,,,,1-sigma,,,,,,,,,,,0.350,0.000,,,A/I uncertainty is unknown ,No,No,No,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matteo Vacchi,Matteo Vacchi,2020-03-18 08:03:57
95,1,"Belluomini and Delitala, 1988
 Belluomini et al., 1986
 Cerrone et al., 2021",,BE86-001,BE86-001-003,SPM2,,,Glycymeris,,,No,,,,,,unknown,Yes,,,,40.929500,8.805200,Yes,Mean Sea Level / General definition,Not reported,1.5,N/A,N/A,N/A,,Equal to,MIS 5e,no uncertainty reported,,,,,unknown,,,,,,1-sigma,,,,,,,,,,,0.380,0.000,,,A/I uncertainty is unknown ,No,No,No,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matteo Vacchi,Matteo Vacchi,2020-03-18 08:07:32
96,1,"Belluomini and Delitala, 1988
 Belluomini et al., 1986
 Cerrone et al., 2021",,BE86-001,BE86-001-004,SPM3,,,Glycymeris,,,No,,,,,,unknown,Yes,,,,40.929500,8.805200,Yes,Mean Sea Level / General definition,Not reported,3.1,N/A,N/A,N/A,,Equal to,MIS 5e,no uncertainty reported,,,,,unknown,,,,,,1-sigma,,,,,,,,,,,0.410,0.000,,,A/I uncertainty is unknown ,No,No,No,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matteo Vacchi,Matteo Vacchi,2020-03-18 08:08:17
161,1,"Belluomini et al., 1988 (Boll.Soc. Geol. It.)
 Cerrone et al., 2021",,BE88-001,BE88-001-001,Capo Colonne 3,,,"marine shells

",G. Glycymeris,in situ,No,,,,,,N/A,Yes,,,,39.022008,17.201165,Yes,Mean Sea Level / General definition,Metered tape or rod,15,N/A,N/A,N/A,,Equal to,MIS 5a,,70.00,,,,N/A,,,5,,,1-sigma,,,,,,,,,,,0.240,0.000,,,,No,No,No,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ciro Cerrone,Ciro Cerrone,2021-06-22 15:46:58
162,1,"Belluomini et al., 1988 (Boll.Soc. Geol. It.)
 Cerrone et al., 2021",,BE88-002,BE88-002-001,Le Castella 45,,,"marine shells

",G. Glicymeris and G. insubricus,in situ,No,,,,,,N/A,Yes,,,,38.914313,17.029512,Yes,Mean Sea Level / General definition,Metered tape or rod,13,N/A,N/A,N/A,,Equal to,MIS 5c,,110.00,,,,N/A,,,5,,,1-sigma,,,,,,,,,,,0.310,0.000,,,,No,No,No,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ciro Cerrone,Ciro Cerrone,2021-06-23 06:36:16
164,1,"Belluomini et al., 1988 (Boll.Soc. Geol. It.)
 Cerrone et al., 2021",,BE88-003,BE88-003-001,Capo Rizzuto 1c,,,"marine shells



",G. Glicymeris and G. insubricus ,in situ,No,,,,,,N/A,Yes,,,,38.914103,17.028797,Yes,Mean Sea Level / General definition,Metered tape or rod,12,N/A,N/A,N/A,,Equal to,MIS 5c,,110.00,,,,N/A,,,5,,,1-sigma,,,,,,,,,,,0.320,0.000,,,,No,No,No,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ciro Cerrone,Ciro Cerrone,2021-06-23 06:36:57
165,1,"Belluomini et al., 1988 (Boll.Soc. Geol. It.)
 Cerrone et al., 2021",,BE88-004,BE88-004-001,Capo Rizzuto 9,,,"marine shells



",G. Glicymeris and G. insubricus ,in situ,No,,,,,,N/A,Yes,,,,38.907429,17.024678,Yes,Mean Sea Level / General definition,Metered tape or rod,15,N/A,N/A,N/A,,Equal to,MIS 5c,,110.00,,,,N/A,,,5,,,1-sigma,,,,,,,,,,,0.340,0.000,,,,No,No,No,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ciro Cerrone,Ciro Cerrone,2021-06-23 06:37:14
166,1,"Belluomini et al., 1988 (Boll.Soc. Geol. It.)
 Cerrone et al., 2021",,BE88-005,BE88-005-001,Campolongo 32,,,"marine shells



",G. Glicymeris and G. insubricus ,in situ,No,,,,,,N/A,Yes,,,,38.938571,16.990598,Yes,Mean Sea Level / General definition,Metered tape or rod,50,N/A,N/A,N/A,,Equal to,MIS 5c,,110.00,,,,N/A,,,5,,,1-sigma,,,,,,,,,,,0.360,0.000,,,,No,No,No,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ciro Cerrone,Ciro Cerrone,2021-06-23 06:37:32
167,1,"Belluomini et al., 1988 (Boll.Soc. Geol. It.)
 Cerrone et al., 2021",,BE88-006,BE88-006-001,Isola Capo Rizzuto 8,,,"marine shells



",G. Glicymeris and G. insubricus ,in situ,No,,,,,,N/A,Yes,,,,38.959768,17.104592,Yes,Mean Sea Level / General definition,Metered tape or rod,110,N/A,N/A,N/A,,Equal to,MIS 5c,,110.00,,,,N/A,,,5,,,1-sigma,,,,,,,,,,,0.330,0.000,,,,No,No,No,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ciro Cerrone,Ciro Cerrone,2021-06-23 06:37:47
163,1,"Belluomini et al., 1988 (Boll.Soc. Geol. It.)
 Cerrone et al., 2021",,BE88-007,BE88-007-001,Vrica 17,,,"marine shells

","G. Glicymeris, G. insubricus and G. bimaculatus",in situ,No,,,,,,N/A,Yes,,,,39.061889,17.125622,Yes,Mean Sea Level / General definition,Metered tape or rod,150,N/A,N/A,N/A,,Equal to,MIS 5c,,150.00,,,,N/A,,,5,,,1-sigma,,,,,,,,,,,0.440,0.000,,,,No,No,No,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ciro Cerrone,Ciro Cerrone,2021-06-23 06:36:42
497,1,"Belluomini et al., 1988 (Boll.Soc. Geol. It.)
 Cerrone et al., 2021",,BE88-008,BE88-008-001,Manca della Vozza 13,,,marine shells,Glycymeris insubricus,,No,,,,,,N/A,Yes,,,,39.009722,17.028830,Yes,Mean Sea Level / General definition,Topographic map and digital elevation models,170,17,N/A,N/A,"Elevation from topographic map, the elevation error was set as 10% of the reported elevation",Equal to,MIS 7,,,,,,N/A,,5,,,,1-sigma,,,,,,,,,,,0.570,,,,,No,No,No,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ciro Cerrone,Ciro Cerrone,2021-06-23 06:46:57
2,1,"Blakemore et al., 2014
 Ryan et al., 2020",,BL14-001,BL14-001-001,UWGA9852-10057-10059-10060,,University of Wollongong AAR Laboratory,Marine gastropod opercula,Turbo undulatus,Operculum fragment,No,,,,Opercula were fragmented with slight pitting on outer surface.,Paleo beach deposit formed in a rocky high-energy environment.,Surface sample,Yes,,,,-38.057514,140.674271,,, ,1.50,0.50,1.5,0.5,,Equal to,MIS 5c,MIS 5c,102.00,16.00,14.0,"Kaufman and Manley (1998), Murray-Wallace et al., (2010).",RP-HPLC,,4,,,No,N/A,0.650,0.075,0.443,0.069,,,,,0.353,0.052,,,0.487,0.082,,Yes,Yes,No,N/A,,,,,,,,,,,,,,,,Modern Turbo opercula AAR was calibrated by radiocarbon. Turbo opercula from the conglomerate were calibrated to opercula of known MIS 5e age. Data for the latter calibration is provided,Apparent parabolic kinetics,University of Wollongong,5387A-E,,0.443,0.069,,,"General_definition,Stratigraphic",OSL analysis of overlying aeolianite constraint deposition of conglomerate to pre-MIS 3,University of Wollongong,UOW-848,53 +/- 4,"Blakemore et al., 2014",,,,Port MacDonnell Beach conglomerate,Deirdre Ryan,Alessio Rovere,2020-01-24 12:29:47
455,1,"Blakemore et al., 2015
 Thompson and Creveling, 2021",,BM15-001,BM15-001-001,9837_10047,,"UWGA University of Wollongong, Australia",Whole Rock,,,Yes,,,,,,Not reported,Yes,,,,-37.219789,139.787838,Yes,, ,N/A,N/A,N/A,N/A,,Equal to,MIS 5a,,79.00,18.00,,,Not reported,,,,,,1-sigma,0.490,0.031,0.316,0.023,,,,,0.268,0.032,,,,,Compiled from 20 subsamples.,No,No,No,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jessica Creveling and Schmitty Thompson,,2021-04-22 23:23:19
456,1,"Blakemore et al., 2015
 Thompson and Creveling, 2021",,BM15-002,BM15-002-001,10048_9520_10046,,"UWGA University of Wollongong, Australia",Whole Rock,,,Yes,,,,,,Not reported,Yes,,,,-37.219789,139.787838,Yes,, ,N/A,N/A,N/A,N/A,,Equal to,MIS 5a,,,,,,Not reported,,,,,,1-sigma,0.497,0.043,0.336,0.036,,,,,0.295,0.053,,,,,Compiled from 23 subsamples.,No,No,No,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jessica Creveling and Schmitty Thompson,,2021-04-22 23:25:06
